Gun,Chip,Bib,City,State,Age,Gender
8162,8144,1050,Austin,TX,56,F
8571,8145,5284,Cedar Park,TX,46,F
8429,8145,2582,Austin,TX,39,F
8684,8145,7334,Seguin,TX,48,F
8531,8146,4238,Pflugerville,TX,58,M
8429,8146,2459,Austin,TX,36,F
8646,8147,1872,Georgetown,TX,35,F
8401,8147,7255,Austin,TX,36,M
8329,8148,5682,St Charles,MO,59,F
8281,8149,4699,Austin,TX,51,F
8435,8149,4414,Round Rock,TX,37,M
8647,8149,984,Round Rock,TX,43,F
8220,8150,1836,Austin,TX,32,M
8435,8150,4415,Round Rock,TX,30,F
8271,8151,730,Hutto,TX,52,F
8542,8152,4464,Buda,TX,37,M
8347,8153,7502,Leander,TX,47,M
8340,8154,5453,Austin,TX,43,F
8375,8154,7345,Chesterfield,MO,46,F
8323,8154,4862,Austin,TX,34,M
8330,8156,3240,Austin,TX,41,M
8642,8156,4733,Austin,TX,26,F
8225,8158,827,Plano,TX,27,M
8642,8158,4887,Austin,TX,26,F
8457,8159,6260,Rolling Hills Estates,CA,33,M
8316,8159,1943,Austin,TX,42,F
8351,8160,233,Westlake,OH,33,M
8447,8160,4710,Leander,TX,39,F
8545,8161,7481,Arlington,TX,50,F
8272,8161,2964,Austin,TX,55,M
8331,8162,7135,Georgetown,TX,43,M
8591,8162,267,Austin,TX,38,M
8528,8164,2721,Leander,TX,63,F
8641,8166,6649,Austin,TX,34,M
8253,8167,6768,Houston,TX,45,M
8342,8167,5607,Austin,TX,37,F
8637,8169,7140,Austin,TX,23,M
8707,8170,6613,Manor,TX,43,M
8429,8171,625,Austin,TX,46,M
8393,8171,6827,Pflugerville,TX,42,F
8872,8173,7114,Hurst,TX,56,F
8340,8174,4904,Austin,TX,35,F
8561,8174,1302,Austin,TX,43,F
8339,8175,4288,Round Rock,TX,39,F
8637,8175,5227,Front Royal,VA,37,F
8600,8175,6123,Pflugerville,TX,62,M
8273,8176,5329,Austin,TX,28,F
8654,8176,5036,Kingsland,TX,30,F
8501,8177,1861,Round Rock,TX,39,F
8303,8178,1385,Dallas,TX,41,F
8275,8178,4814,Austin,TX,28,F
8671,8179,3908,Houston,TX,25,F
8526,8179,6042,Austin,TX,36,M
8561,8180,3193,Georgetown,TX,36,F
8371,8181,5231,Lafayette,CO,50,M
8562,8181,3110,Georgetown,TX,43,F
8371,8181,4522,Superior,CO,42,F
8508,8181,4578,Richardson,TX,38,F
8509,8182,3197,Dallas,TX,56,F
8561,8182,3108,Georgetown,TX,34,F
8713,8184,5201,Brooklyn,NY,30,M
8400,8185,476,Austin,TX,40,F
8320,8186,192,Midland,TX,29,F
8408,8187,808,Austin,TX,61,M
8472,8187,718,Austin,TX,69,F
8320,8187,191,Midland,TX,33,F
8456,8189,775,Austin,TX,47,F
8308,8190,3432,Driftwood,TX,48,M
8191,8191,4858,Flower Mound,TX,44,F
8457,8191,7505,Austin,TX,43,F
8465,8192,5795,Austin,TX,55,M
8193,8193,4802,Leander,TX,43,F
8465,8193,5799,Austin,TX,49,F
8295,8193,6038,Austin,TX,33,M
8531,8194,7341,Austin,TX,21,F
8516,8194,1976,Austin,TX,36,F
8373,8195,2323,Pflugerville,TX,46,F
8515,8195,4137,San Antonio,TX,39,F
8378,8196,1734,Austin,TX,47,F
8606,8197,3680,Fort Worth,TX,40,F
8642,8197,1611,Kyle,TX,38,F
8590,8198,7598,Round Rock,TX,44,M
8537,8198,3921,NE Grand Rapids,MI,27,M
8484,8199,7318,Austin,TX,50,M
8558,8199,835,Cedar Park,TX,40,M
8386,8200,7032,Austin,TX,45,F
8730,8200,7005,Austin,TX,29,F
8464,8200,6986,Georgetown,TX,43,M
8451,8201,955,Austin,TX,57,F
8449,8202,2351,Orlando,FL,23,F
8347,8203,181,Midland,TX,32,F
8362,8204,1739,Austin,TX,24,F
8431,8204,7646,Austin,TX,24,M
8559,8205,3591,Irving,TX,25,F
8448,8205,6117,Austin,TX,53,F
8390,8206,7316,Austin,TX,42,M
8619,8207,1038,Austin,TX,58,M
8523,8207,6087,Houston,TX,31,F
8417,8207,3968,Austin,TX,42,M
8484,8209,209,Midland,TX,47,F
8640,8210,3417,Pflugerville,TX,47,F
8491,8210,3473,Pflugerville,TX,30,F
8633,8210,6224,Chattaroy,WA,60,F
8806,8211,674,Austin,TX,58,M
8490,8213,6419,Missouri City,TX,38,M
8303,8213,5438,Austin,TX,40,F
8512,8218,5271,Austin,TX,41,F
8445,8219,7549,San Antonio,TX,25,M
8444,8220,193,Midland,TX,40,F
8435,8221,4158,Laguna Vista,TX,55,F
8404,8221,694,Austin,TX,54,F
8411,8221,5358,Austin,TX,45,F
8598,8222,3621,Pflugerville,TX,53,M
8462,8222,6520,Round Rock,TX,38,F
8263,8224,6068,Austin,TX,38,M
8846,8225,1710,Cedar Park,TX,40,M
8531,8225,3136,Austin,TX,43,F
8395,8225,838,Cedar Park,TX,44,F
8416,8226,4485,Georgetown,TX,54,M
8515,8226,2574,Austin,TX,34,F
8590,8226,2694,Leander,TX,15,F
8564,8226,5744,Dunwoody,GA,44,F
8523,8226,7309,Austin,TX,50,F
8473,8226,5624,Austin,TX,34,F
8691,8228,5689,Austin,TX,25,F
8397,8230,7303,Pflugerville,TX,37,F
8358,8231,2922,Austin,TX,25,F
8527,8232,1298,Round Rock,TX,41,M
8524,8233,6678,Rollingwood,TX,50,M
8670,8233,4811,Arlington,VA,39,F
8462,8234,936,Lubbock,TX,58,M
8602,8234,2716,Frisco,TX,38,F
8669,8234,7241,Harker Heights,TX,45,M
8499,8236,4691,Austin,TX,43,F
8513,8237,572,Austin,TX,47,F
8545,8238,6470,Austin,TX,32,F
8560,8241,5683,Austin,TX,52,F
8794,8242,531,Austin,TX,37,F
8507,8242,3673,Austin,TX,31,F
8439,8243,4958,Harlingen,TX,29,F
8433,8244,3121,Austin,TX,31,F
8809,8245,4496,Carlisle,MA,57,F
8455,8246,2119,Austin,TX,65,M
8411,8247,2765,Lawrence,KS,60,F
8568,8247,5451,Austin,TX,50,M
8464,8247,5054,Newton,MA,24,F
8909,8248,4130,Austin,TX,31,F
8433,8248,5499,Austin,TX,31,F
8909,8249,3067,Austin,TX,62,M
8719,8251,6790,Pasadena,TX,24,M
8335,8252,539,Austin,TX,51,M
8521,8254,902,Georgetown,TX,24,F
8543,8254,6586,Fayetteville,AR,59,M
8473,8255,2486,Frisco,TX,46,F
8588,8255,7275,Austin,TX,29,F
8754,8256,1735,Georgetown,TX,39,F
8659,8257,959,Austin,TX,53,F
8569,8257,1158,Leander,TX,33,M
8617,8257,3735,Austin,TX,37,M
8617,8257,3739,Austin,TX,35,F
8426,8259,6024,Austin,TX,42,F
8522,8262,104,Austin,TX,24,F
8547,8262,2061,Austin,TX,52,M
8522,8263,98,Austin,TX,24,F
8453,8263,318,Liberty Hill,TX,34,F
8655,8264,3119,San Angelo,TX,29,F
8373,8264,6031,Austin,TX,51,F
8521,8264,7552,Austin,TX,67,M
8524,8265,105,Austin,TX,65,M
8332,8265,7644,Cedar Park,TX,49,M
8331,8266,246,Austin,TX,38,F
8565,8266,4948,Katy,TX,34,M
8621,8267,7116,Cedar Park,TX,48,F
8674,8268,7143,College Station,TX,22,F
8431,8268,67,Austin,TX,45,F
8521,8272,886,Austin,TX,51,F
8410,8272,7556,Luling,TX,64,M
8544,8273,2975,Austin,TX,33,M
8315,8273,6543,Leon Valley,TX,41,F
8458,8273,6920,Kerrville,TX,56,F
8469,8273,5015,Austin,TX,34,F
8513,8274,4469,Austin,TX,31,F
8457,8274,1339,Dr Kerrville Tx,TX,51,F
9090,8277,3787,San Antonio,TX,24,M
8641,8278,6996,Austin,TX,46,M
8691,8279,5122,Sugar Land,TX,32,F
8572,8279,5375,Miguel Hidalgo,NONUS,52,F
8568,8280,2076,Austin,TX,41,M
8587,8280,4695,Austin,TX,33,F
8432,8280,4909,Austin,TX,34,F
8732,8281,490,Georgetown,TX,49,M
8977,8281,4603,Austin,TX,39,F
8433,8281,4908,Austin,TX,33,M
8437,8281,2095,Austin,TX,32,F
8723,8282,250,Austin,TX,43,F
8651,8284,3066,Austin,TX,55,M
9016,8284,1269,Austin,TX,39,M
8771,8286,7011,Austin,TX,33,F
8452,8286,122,Austin,TX,37,M
8477,8287,6336,Southlake,TX,60,M
8330,8288,2012,Round Rock,TX,30,F
8585,8288,2422,Austin,TX,28,F
8331,8289,2700,Round Rock,TX,31,F
8658,8290,2440,Leander,TX,43,F
8568,8292,6521,Austin,TX,52,M
8568,8292,6610,Austin,TX,34,M
8640,8293,1853,Round Rock,TX,52,M
8614,8293,4377,Hutto,TX,53,M
8563,8294,7352,Austin,TX,11,M
8429,8294,276,Del Valle,TX,29,F
8563,8294,7350,Austin,TX,48,M
8581,8294,4358,Houston,TX,36,F
8525,8295,6203,Austin,TX,33,M
8683,8300,3613,Dripping Springs,TX,62,F
8672,8300,2576,Woodway,TX,35,F
8843,8300,4325,Austin,TX,39,F
8551,8301,901,Austin Tx,TX,44,F
8586,8302,7725,Austin,TX,66,M
8639,8302,5016,Austin,TX,22,F
8344,8304,6925,Austin,TX,29,F
8722,8304,5745,Round Rock,TX,42,M
8690,8306,3589,Austin,TX,54,F
8541,8308,3231,Fort Worth,TX,25,M
8542,8309,3257,Houston,TX,23,F
8710,8309,4947,Austin,TX,39,M
8804,8310,1736,Austin,TX,27,F
8512,8310,3558,Round Rock,TX,60,M
8649,8312,5033,Austin,TX,23,F
9018,8312,401,Austintexas,TX,48,F
8741,8315,1962,Cedar Park,TX,64,M
8590,8315,204,Midland,TX,49,F
8731,8315,5930,Lampasas,TX,68,M
8612,8316,3805,Austin,TX,43,F
8649,8316,6526,Georgetown,TX,45,F
8654,8317,3521,Spicewood,TX,42,F
8844,8317,670,Elgin,TX,53,F
8650,8317,6534,Cedar Park,TX,41,F
8682,8318,2693,Leander,TX,46,M
8515,8319,2624,Austin,TX,59,M
8712,8319,3655,Austin,TX,47,M
8481,8320,7608,Austin,TX,55,M
8794,8323,416,San Antonio,TX,50,F
8699,8324,6573,Round Rock,TX,33,F
8803,8325,2563,Bastrop,TX,55,M
8648,8325,520,Lee,MA,28,F
8585,8325,2887,Leander,TX,38,F
8571,8326,5522,Austin,TX,50,F
8953,8326,1811,Austin,TX,63,F
8619,8327,2042,Liberty Hill,TX,57,F
8760,8327,1806,Austin,TX,41,F
8413,8329,460,Austin,TX,27,F
8413,8329,458,Austin,TX,17,F
8604,8330,1780,Round Rock,TX,51,M
8771,8330,6764,Austin,TX,54,F
8604,8330,1781,Round Rock,TX,37,F
8576,8331,6769,Austin,TX,44,F
8629,8334,4481,Austin,TX,41,F
8819,8335,7733,Austin,TX,29,F
8744,8335,5640,Austin,TX,48,M
8703,8335,4884,Fort Mill,SC,55,F
8532,8336,6334,Brownsville,TX,43,F
8674,8338,6717,San Antonio,TX,34,F
9050,8338,6663,Spring Branch,TX,41,F
8562,8338,7195,Brookline,MA,31,M
8627,8339,1777,Murphy,TX,44,M
8734,8339,3583,Pflugerville,TX,43,M
8640,8342,3150,Austin,TX,45,F
8790,8347,7186,Austin,TX,39,F
8681,8348,95,Austin,TX,50,F
8932,8348,1185,Austin,TX,40,M
8618,8348,3388,Austin,TX,32,F
8773,8349,5002,Le Claire,IA,53,F
8639,8352,5588,Washington,DC,25,F
8771,8353,3156,North Richland Hills,TX,59,F
8745,8354,2869,Austin,TX,32,F
8772,8355,6383,Cleburne,TX,44,F
8561,8356,5434,Pflugerville,TX,43,M
8581,8363,3420,Cedar Park,TX,44,F
8548,8363,2493,Austin,TX,51,M
8849,8363,4251,Austin,TX,43,F
8655,8365,4772,Allen,TX,43,F
8675,8367,3085,Round Rock,TX,39,F
8519,8367,6467,Hartford,CT,25,F
8588,8367,4256,Leander,TX,36,F
8709,8368,988,Norman,OK,41,M
8467,8368,263,Austin,TX,29,M
8708,8369,789,Rockwall,TX,44,F
8708,8369,1144,Norman,OK,42,F
8544,8370,1316,Frisco,TX,39,F
8544,8370,3226,Austin,TX,37,F
8661,8370,4806,Austin,TX,26,F
8652,8371,3170,Falls Church,VA,32,F
8407,8372,7583,Austin,TX,36,M
8662,8372,4758,Austin,TX,31,M
8761,8372,5555,Austin,TX,40,F
8751,8375,1460,Pflugerville,TX,62,F
8486,8376,5535,Hutto,TX,44,F
8750,8379,2979,Austin,TX,68,M
9165,8379,3848,Austin,TX,51,M
8584,8380,7396,Leander,TX,25,F
8833,8380,5550,Austin,TX,28,F
8833,8380,5549,Austin,TX,30,F
8585,8381,6495,Litchfield Park,AZ,49,F
8722,8381,3243,Round Rock,TX,47,F
9133,8381,206,Midland,TX,26,F
9155,8383,5487,Austin,TX,46,M
8778,8383,6462,San Antonio,TX,27,F
8813,8383,2553,Austin,TX,45,M
8767,8384,1039,Kyle,TX,47,M
8666,8384,4088,Austin,TX,27,M
8734,8384,6527,Leander,TX,15,M
8601,8385,2229,Newport Beach,CA,35,F
8914,8387,7559,Austin,TX,36,M
8642,8387,866,Round Rock,TX,43,M
8637,8388,4102,Austin,TX,34,M
8635,8388,734,Roundrock,TX,47,M
8673,8389,5677,Austin,TX,27,F
8951,8389,5842,Cedar Park,TX,22,M
8480,8391,858,Elizabethtown,KY,42,M
8762,8391,586,Pflugerville,TX,23,F
8614,8392,2713,Leander,TX,31,F
9020,8393,4452,Austin,TX,52,F
8798,8394,6363,Kyle,TX,49,F
8676,8394,5526,Cedar Park,TX,39,F
8678,8395,563,Austin,TX,36,F
8798,8396,6443,Kyle,TX,43,F
8760,8396,3061,Georgetown,TX,61,M
8747,8398,3472,Cedar Park,TX,51,F
8762,8398,1571,Leander,TX,54,F
8746,8402,1474,Round Rock,TX,57,M
8678,8403,5085,Williamston,MI,47,F
8573,8404,6497,Georgetown,TX,53,M
8642,8404,3084,Austin,TX,32,M
9162,8404,7129,Leander,TX,40,F
8677,8404,2977,Austin,TX,47,F
8619,8405,3030,Austin,TX,31,F
8726,8405,903,Round Rock,TX,56,M
8530,8405,1345,Round Rock,TX,72,M
8632,8407,3300,Austin,TX,34,M
8799,8407,883,Austin,TX,44,F
8634,8409,3301,Austin,TX,31,F
8670,8410,1320,Austin,TX,29,F
8631,8411,4820,Anniston,AL,44,F
8654,8412,5658,Cedar Park,TX,42,M
8600,8412,5752,Austin,TX,32,F
8611,8413,2411,Austin,TX,44,F
8713,8413,3533,New York,NY,26,F
8863,8414,5450,San Antonio,TX,41,F
8550,8415,2142,Austin,TX,66,F
8890,8416,4885,Round Rock,TX,33,M
8700,8417,5283,Austin,TX,44,F
8518,8419,5644,Hockessin,DE,51,F
8761,8420,1188,Austin,TX,43,F
8723,8420,2210,Austin,TX,34,M
8786,8422,3609,Austin,TX,53,F
8717,8424,2166,Farmers Branch,TX,60,M
8608,8424,841,Austin,TX,41,F
8834,8425,994,Austin,TX,30,F
8616,8425,7035,Cedar Park,TX,37,F
8823,8425,5572,Austin,TX,51,F
8916,8426,4930,Camas,WA,37,F
8725,8426,4388,Raleigh,NC,46,M
8674,8428,3169,Austin,TX,24,F
8702,8428,3200,Round Rock,TX,29,F
8690,8429,5172,Austin,TX,56,M
8704,8429,7685,Austin,TX,48,M
8853,8430,641,Austin,TX,36,M
8739,8430,6621,Round Rock,TX,28,F
8664,8430,7199,Deer Park,TX,23,M
8853,8431,645,Austin,TX,36,M
8679,8431,2402,Austin,TX,47,F
8562,8433,6708,Austin,TX,13,F
8682,8433,3029,Austin,TX,29,M
8620,8434,1146,Wichita Falls,TX,61,M
8863,8435,2391,Cedar Park,TX,34,F
8775,8438,5216,Wylie,TX,40,F
8791,8438,2172,San Juan,TX,56,M
8515,8438,7532,Austin,TX,43,F
8529,8439,3877,Delray Beach,FL,54,F
8774,8439,7420,Longview,TX,49,M
8718,8440,7365,Cedar Park,TX,34,F
8664,8441,7519,Austin,TX,41,M
8694,8442,4406,Chicago,IL,40,F
9185,8443,7354,Austin,TX,47,M
8479,8444,7204,San Antonio,TX,31,F
8850,8446,3198,Austin,TX,44,F
8850,8446,5273,Austin,TX,46,F
8727,8446,1519,Cedar Park,TX,42,M
8928,8447,6902,Taylor,TX,34,F
8851,8447,4605,Austin,TX,39,F
8987,8448,3229,Houston,TX,49,F
8929,8448,1411,Georgetown,TX,37,F
8758,8448,301,Cedar Park,TX,33,F
8602,8448,4010,Austin,TX,48,F
8921,8450,417,San Antonio,TX,46,M
8839,8452,4430,Austin,TX,42,M
8917,8453,7503,Schertz,TX,39,F
8789,8453,3661,Manor,TX,38,F
8850,8454,2156,Austin,TX,30,F
8761,8454,5642,Austin,TX,30,F
8850,8455,2163,Austin,TX,31,F
8726,8456,5831,Austin,TX,34,F
8537,8458,241,Austin,TX,30,M
8967,8462,3027,Austin,TX,54,M
8754,8465,5849,Austin,TX,34,F
8825,8468,7045,Seattle,WA,36,M
8567,8468,3798,Austin,TX,42,F
8469,8469,2595,Mequon,WI,47,F
8723,8470,2842,Flower Mound,TX,33,F
8723,8470,975,Flower Mound,TX,37,M
8470,8470,2588,Austin,TX,49,F
8756,8474,4925,Cypress,TX,50,F
8671,8474,6276,Austin,TX,48,F
8934,8474,7043,Austin,TX,49,F
8934,8475,3608,Austin,TX,35,F
9006,8475,6705,Dallas,TX,42,F
8722,8475,5770,Austin,TX,46,M
8934,8476,3593,Austin,TX,41,F
8934,8477,6968,Leander,TX,11,F
8933,8478,1868,Leander,TX,37,F
8923,8479,299,Cedar Park,TX,38,F
8966,8480,1166,Cedarpark,TX,43,M
8906,8482,49,Austin,TX,45,M
8853,8483,1167,Round Rock,TX,49,F
8568,8484,3715,Wimberley,TX,67,M
8726,8485,4651,Austin,TX,56,M
8975,8486,7250,Austin,TX,26,F
8772,8486,434,Houston,TX,17,M
8772,8486,433,Houston,TX,13,F
8757,8486,5909,Round Rock,TX,44,F
8989,8486,2912,Los Angeles,CA,36,F
8892,8488,3769,Mullin,TX,36,F
8974,8489,1251,Cedar Park,TX,20,M
8732,8489,832,Austin,TX,50,M
9001,8490,4557,Pflugerville,TX,52,F
8936,8490,1264,Buda,TX,42,F
8878,8490,2094,Austin,TX,36,M
8980,8491,148,Austin,TX,31,M
8649,8491,5512,Buda,TX,34,M
8938,8491,1441,Buda,TX,41,F
8951,8493,2093,Austin,TX,44,F
8920,8495,51,Cedar Park,TX,38,M
8885,8495,2539,Austin,TX,47,F
8920,8496,50,Austin,TX,33,F
8750,8497,1899,Helotes,TX,41,F
8901,8498,2667,Austin,TX,46,F
8716,8499,2596,Austin,TX,41,F
8902,8499,2607,Austin,TX,54,F
8716,8499,2593,Austin,TX,38,F
8888,8503,6753,Aledo,TX,43,F
8625,8503,1957,Georgetown,TX,35,F
8625,8503,1956,Georgetown,TX,33,M
8748,8504,2127,Austin,TX,36,M
8781,8506,1196,Austin,TX,50,F
8924,8506,4273,Round Rock,TX,39,M
8779,8506,6064,Austin,TX,50,F
8677,8506,2039,Austin,TX,55,F
8779,8506,6271,Austin,TX,51,F
8624,8508,3784,Austin,TX,15,F
8772,8508,7378,Austin,TX,50,F
8885,8509,3100,Austin,TX,65,M
8769,8509,7319,Cedar Park,TX,42,F
8854,8511,5266,Austin,TX,26,F
8886,8511,5964,Austin,TX,32,M
8797,8514,5877,Austin,TX,30,F
8708,8516,7752,Round Rock,TX,39,M
8622,8516,6469,Austin,TX,26,F
8563,8517,159,Austin,TX,54,M
8911,8517,4094,Pflugerville,TX,28,F
8756,8520,6163,Austin,TX,64,F
8832,8520,7665,Austin,TX,18,M
8794,8521,4987,Forney,TX,40,M
8681,8522,5462,Mesquite,TX,44,F
8787,8523,1358,Austin,TX,48,F
8871,8524,6931,Round Rock,TX,15,F
8930,8525,7588,Austin,TX,33,M
8879,8527,6319,Round Rock,TX,39,F
8879,8527,6338,Round Rock,TX,39,F
8938,8528,6161,Austin,TX,34,M
8821,8528,3670,Austin,TX,46,F
8751,8528,5102,Austin,TX,25,F
9048,8529,5845,Austin,TX,48,M
8941,8531,298,Volente,TX,14,M
8894,8532,5531,Lago Vista,TX,37,F
8946,8534,2817,Bee Cave,TX,31,F
8910,8534,3031,Round Rock,TX,36,F
9002,8534,3985,Plano,TX,39,M
8636,8535,1627,San Antonio,TX,64,F
8636,8535,1618,San Antonio,TX,57,M
8958,8536,1407,Austin,TX,50,M
9021,8536,1668,Georgetown,TX,63,M
8940,8537,2542,Austin,TX,49,F
8994,8537,1597,Austin,TX,38,F
8945,8537,6832,Austin,TX,18,F
8644,8538,4623,Argyle,TX,55,M
9212,8539,6502,Pflugerville,TX,42,F
8877,8540,4162,Austin,TX,20,F
9041,8546,5414,Austin,TX,31,M
9038,8547,2069,Austin,TX,27,F
9041,8547,5415,Austin,TX,27,M
8590,8547,262,Austin,TX,31,M
8986,8548,588,Hesperia,CA,38,F
9178,8549,6630,Mission,TX,42,F
8760,8549,3873,Austin,TX,52,F
9178,8550,7516,Mcallen,TX,38,F
8629,8551,457,Austin,TX,16,F
9178,8551,4844,Mission,TX,43,F
8687,8552,5147,Austin,TX,53,M
8802,8557,6315,Hewitt,TX,56,F
8788,8558,2767,Austin,TX,28,M
8873,8558,3768,Austin,TX,59,M
8881,8559,1250,Smithville,TX,56,M
8788,8560,2766,Austin,TX,24,F
8987,8562,502,Grand Prairie,TX,44,M
8993,8562,848,Cedar Park,TX,55,M
8862,8563,5025,Austin,TX,53,M
8805,8563,5760,Austin,TX,48,F
8815,8565,887,Austin,TX,48,M
8636,8565,3215,Round Rock,TX,39,F
8858,8566,7641,Austin,TX,42,M
8985,8566,6954,Austin,TX,35,F
8809,8567,1813,Austin,TX,43,F
9407,8570,7149,Houston,TX,34,M
9201,8571,7263,Round Rock,TX,26,F
9203,8573,7473,Chapel Hill,NC,27,F
9203,8573,5286,Austin,TX,26,F
9002,8573,268,Austin,TX,40,M
9203,8573,5230,Round Rock,TX,26,F
8776,8575,1898,Sugar Land,TX,46,F
8974,8575,2439,Austin,TX,38,F
9003,8576,4068,Pflugerville,TX,56,M
8876,8577,3829,Berkeley,CA,42,F
8980,8578,5005,Austin,TX,21,F
8932,8579,3464,Sayre,OK,54,M
8805,8580,4459,Austin,TX,49,M
8931,8581,3463,Cedar Park,TX,25,F
8840,8582,2717,Garland,TX,24,F
8997,8585,5360,Austin,TX,37,F
8864,8585,446,Memphis,TN,22,F
8822,8587,6166,Austin,TX,58,F
8941,8587,3191,Austin,TX,36,F
8865,8588,107,Round Rock,TX,41,M
8997,8588,90,Austin,TX,46,F
8862,8593,2006,Austin,TX,27,M
8943,8593,6149,Staples,TX,68,M
8856,8594,3105,Longwood,FL,37,M
9340,8594,3299,Austin,TX,48,F
9065,8595,1044,Austin,TX,55,F
8873,8595,441,Bryan,TX,49,M
8916,8596,7586,Pflugerville,TX,42,F
8840,8597,5727,Austin,TX,33,F
9054,8597,497,Austin,TX,40,F
8859,8598,6440,Austin,TX,76,M
9118,8599,5630,Kyle,TX,40,M
8816,8600,482,Austin,TX,40,F
8895,8605,6859,Austin,TX,39,M
8942,8605,376,Austin,TX,44,F
8834,8606,1885,Beeville,TX,60,F
8825,8607,2564,Abilene,TX,34,F
8869,8608,1418,Austin,TX,28,F
9213,8612,576,San Francisco,CA,31,M
8993,8612,7007,Austin,TX,40,F
8746,8612,4037,Austin,TX,21,M
9213,8613,582,San Francisco,CA,30,F
9028,8615,4100,Austin,TX,38,F
8740,8615,4345,Austin,TX,48,M
9128,8615,7068,Garland,TX,45,F
9216,8616,579,Omaha,NE,34,F
9024,8621,2365,Pflugerville,TX,39,M
9024,8621,2368,Pflugerville,TX,15,F
9009,8622,4888,Pflugerville,TX,35,F
8921,8623,124,Austin,TX,38,F
8922,8625,7383,Austin,TX,42,F
9039,8625,619,Pflugerville,TX,51,F
8862,8625,38,Cedar Park,TX,39,F
9130,8626,7620,Austin,TX,41,M
8922,8627,1163,Cedar Creek,TX,44,M
8908,8630,3910,Austin,TX,31,F
8910,8634,5406,Olathe,KS,35,F
9034,8636,7081,Round Rock,TX,68,M
8972,8639,1663,Austin,TX,53,M
8965,8639,682,Cedar Park,TX,20,F
8965,8640,680,Cedar Park,TX,56,M
8881,8642,5426,Geneva,IL,44,F
8829,8642,3662,Dallas,TX,29,F
8878,8643,1711,Austin,TX,33,M
8873,8644,1029,Leander,TX,37,M
9021,8645,5395,Round Rock,TX,61,F
8913,8647,5364,San Antonio,TX,64,M
9250,8647,738,Austin,TX,68,F
9161,8649,687,Round Rock,TX,38,M
8812,8649,3138,Austin,TX,41,M
8878,8650,967,Austin,TX,38,F
9152,8651,5578,Round Rock,TX,49,F
8777,8651,4341,Austin,TX,46,M
8937,8652,2101,Cedar Park,TX,43,F
8937,8652,2058,Cedar Park,TX,41,F
8982,8657,4520,Austin,TX,44,M
9082,8659,4147,Austin,TX,28,M
9116,8659,4011,Austin,TX,41,F
9036,8660,5547,Austin,TX,34,F
9089,8660,4846,Cedar Park,TX,27,M
8963,8662,3199,Pflugerville,TX,42,M
8890,8663,5456,Austin,TX,38,M
9086,8664,4148,Austin,TX,28,F
9171,8665,1376,Austin,TX,52,F
8927,8666,3659,Keller,TX,64,M
9121,8669,1759,Austin,TX,45,M
9195,8671,3741,Fredericksburg,TX,64,F
9196,8671,4607,Dallas,TX,26,F
8848,8674,2410,Kaufman,TX,58,M
9022,8676,6323,Round Rock,TX,45,F
9043,8677,3248,Austin,TX,42,F
8989,8678,312,Cedar Park,TX,41,M
9091,8678,5125,Austin,TX,28,F
8999,8680,353,Austin,TX,32,F
8999,8680,352,Cedar Park,TX,41,M
9119,8683,78,Austin,TX,47,F
9148,8685,3492,Austin,TX,24,F
8731,8685,5325,Austin,TX,50,F
9140,8688,5558,Austin,TX,34,M
9003,8689,666,Austin,TX,53,F
8733,8691,2889,Round Rock,CO,40,F
9104,8691,4029,Cedar Park,TX,32,M
9134,8691,6997,Georgetown,TX,45,M
9134,8692,6938,Cedar Park,TX,52,M
8919,8692,2846,Austin,TX,30,F
9015,8693,1638,Sedalia,CO,57,F
8911,8693,7049,Austin,TX,44,F
9123,8695,3311,Austin,TX,34,M
9111,8696,3167,Arlington,TX,57,F
8960,8697,5130,Aus,TX,59,F
9198,8697,4726,Houston,TX,47,M
9400,8698,922,Round Rock,TX,51,M
9236,8699,6612,Austin,TX,26,F
8953,8702,5198,Tuscaloosa,AL,53,M
9072,8703,6560,Allendale,NJ,57,F
9071,8703,6559,Allendale,NJ,50,F
9168,8704,4835,Dallas,TX,23,F
8884,8704,4465,Austin,TX,54,M
9201,8705,4736,Dimondale,MI,62,F
8973,8706,5648,Genoa,IL,49,M
8985,8707,4074,Austin,TX,43,F
8912,8710,6529,Flower Mound,TX,45,F
9020,8712,2267,Austin,TX,25,F
9087,8713,1561,Austin,TX,44,F
9145,8714,3622,Austin,TX,25,F
9170,8714,7491,Round Rock,TX,67,M
9088,8714,6551,Austin,TX,33,F
9120,8715,707,Austin,TX,37,M
9206,8715,7623,Austin,TX,22,F
8955,8716,2187,Austin,TX,29,F
8867,8717,6905,Austin,TX,44,F
8867,8717,7009,Austin,TX,70,M
8969,8717,4547,Austin,TX,55,M
9061,8717,1074,Austin,TX,46,F
9239,8718,7560,Georgetown,TX,48,M
9128,8718,2822,Austin,TX,22,F
8824,8718,5939,Thorndale,TX,40,F
9012,8719,1913,Austin,TX,38,M
9012,8719,1915,Austin,TX,31,F
8920,8720,1105,Pflugerville,TX,42,F
9128,8720,2648,Austin,TX,50,M
9040,8721,1252,Austin,TX,48,M
9039,8722,515,Lenox,MA,36,F
9034,8723,5156,Champaign,IL,71,M
9038,8723,4638,Austin,TX,49,M
9081,8724,6919,Cedar Park,TX,42,F
9219,8724,1111,Salado,TX,56,F
9117,8724,7370,Austin,TX,40,M
9172,8724,1974,San Antonio,TX,55,F
9191,8726,6277,Austinaustin,TX,55,M
